time,name,value
4.21875,u2,0
4.21875,i2,0
4.21875,u3,-13.343639999999999
4.21875,i3,-1.1637511200000001
4.375,u1,0.946968
4.375,i1,7.850702000000001
4.375,u2,0
4.375,i2,0
4.375,u3,-0.516528
4.375,i3,-2.87705138
4.53125,u1,20.940906
4.53125,i1,-5.079866
4.53125,u2,0
4.53125,i2,0
4.53125,u3,4.08918
4.53125,i3,1.0390635000000001
4.6875,u1,41.171586
4.6875,i1,3.2326420000000002
4.6875,u2,0
4.6875,i2,0
4.6875,u3,0.688704
